id,pond_id,total_seed,started_at,finished_at,area,size,berat,id2,harvested_at,status,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,66,1012.36,13940,10/21/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,66,39.77,13997,10/21/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,74,424.92,14102,10/15/2022,Partial,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,74,108.35,14103,10/15/2022,Partial,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,66,1012.36,14112,10/21/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,102,81.45,14113,10/21/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,102,39.77,14114,10/21/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,74,424.92,14491,10/15/2022,Partial,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,74,108.35,14492,10/15/2022,Partial,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,174,390.4,15638,1/7/2023,Partial,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,174,5,15678,1/7/2023,Partial,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,131,550.16,15802,1/15/2023,Partial,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,131,550.16,15841,1/15/2023,Partial,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,130,500,15934,1/20/2023,Full,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,130,211.12,15935,1/20/2023,Full,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,130,3.5,15936,1/20/2023,Full,,,,,,
19367,36822,326192,11/16/2022 0:00,1/20/2023 0:00,706.5,130,1.94,15937,1/20/2023,Full,,,,,,
16142,39615,75000,4/6/2023 0:00,7/5/2023 0:00,1050,80,850,19368,7/5/2023,Full,,,,,,
18989,18393,72000,11/2/2021 0:00,1/1/2022 0:00,350,69.63,482.98,9398,1/1/2022,Full,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,103,284.15,5469,6/11/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,103,1,5470,6/11/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,71.42,602.52,5980,6/27/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,71.42,0.66,5981,6/27/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,56.22,643.83,6044,7/9/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,56.22,4.69,6045,7/9/2021,Partial,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,43.32,2416.6,6425,7/29/2021,Full,,,,,,
20667,21965,312500,4/7/2021 0:00,7/29/2021 0:00,2500,43.32,50.63,6426,7/29/2021,Full,,,,,,
22601,34722,180000,1/26/2023 0:00,6/9/2023 0:00,5000.61,31.8,4635,18543,6/9/2023,Full,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,102.3,614.2,16028,1/28/2023,Partial,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,102.3,36.8,16029,1/28/2023,Partial,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,64,861.3,16380,2/16/2023,Partial,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,64,13,16381,2/16/2023,Partial,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,51.2,1466.6,16549,2/27/2023,Full,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,51.2,60.5,16550,2/27/2023,Full,,,,,,
19874,13252,200000,11/29/2022 0:00,2/27/2023 0:00,1949.86,50,8,16591,3/7/2023,Full,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,101,344.27,13296,9/18/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,101,0.79,13305,9/18/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,76.63,151.74,13487,9/29/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,76.63,1.12,13498,9/29/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,59.59,221.04,13648,10/10/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,59.59,6.67,13649,10/10/2022,Partial,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,50.56,3029.79,13957,10/23/2022,Full,,,,,,
12857,20917,296720,7/19/2022 0:00,10/23/2022 0:00,2756,50.56,83.87,13958,10/23/2022,Full,,,,,,
20664,19637,150000,10/8/2021 0:00,1/5/2022 0:00,300,170,110.67,9054,11/27/2021,Partial,,,,,,
20664,19637,150000,10/8/2021 0:00,1/5/2022 0:00,300,123,104.74,9055,12/7/2021,Partial,,,,,,
20664,19637,150000,10/8/2021 0:00,1/5/2022 0:00,300,125,186.89,9056,12/16/2021,Partial,,,,,,
20664,19637,150000,10/8/2021 0:00,1/5/2022 0:00,300,88,76.93,9057,1/5/2022,Full,,,,,,
20990,31337,3815,3/20/2022 0:00,7/4/2022 0:00,7,50,4.21,11626,7/4/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,47,564.19,13947,10/15/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,66,54.7,13960,10/15/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,47,62.65,13961,10/15/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,47,564.19,14106,10/15/2022,,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,66,54.7,14107,10/15/2022,,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,66,37.65,14108,10/15/2022,,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,177,578.7,14294,11/14/2022,Partial,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,47,564.19,14495,10/15/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,66,54.7,14496,10/15/2022,Full,,,,,,
18537,25399,200000,7/24/2022 0:00,10/15/2022 0:00,1099.98,47,37.65,14497,10/15/2022,Full,,,,,,
15065,34687,300000,11/30/2022 0:00,3/16/2023 0:00,5005.54,24.4,6156,17256,3/16/2023,Full,,,,,,
21025,31255,538569,8/29/2022 0:00,10/22/2022 0:00,1944,136,1904.5,14532,10/22/2022,Full,,,,,,
21025,31255,538569,8/29/2022 0:00,10/22/2022 0:00,1944,180,444,14533,10/22/2022,Full,,,,,,
21025,31255,538569,8/29/2022 0:00,10/22/2022 0:00,1944,180,3,14534,10/22/2022,Full,,,,,,
19072,30610,200000,6/14/2022 0:00,8/28/2022 0:00,1450,111,814.85,12873,8/28/2022,Full,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,91,652.71,17949,5/17/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,160,1.5,18000,5/17/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,91,0.39,18019,5/17/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,91,0.11,18085,5/17/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,76,649.47,18211,5/27/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,170,1.92,18212,5/27/2023,Partial,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,63,1505.45,18656,6/16/2023,Full,,,,,,
19372,38263,325000,3/14/2023 0:00,6/16/2023 0:00,2500,110,760.32,18657,6/16/2023,Full,,,,,,
20980,18354,554580,11/4/2021 0:00,1/5/2022 0:00,2680,68.17,7059.74,9384,1/5/2022,Full,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,89,571.6,10485,4/23/2022,Partial,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,64,1110.6,10650,5/10/2022,Partial,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,43,625.1,10932,6/2/2022,Partial,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,40.75,2409.55,10933,6/4/2022,Failed,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,60,174.06,10934,6/4/2022,Failed,,,,,,
19433,20106,426600,2/26/2022 0:00,6/4/2022 0:00,2100,70,49.5,10935,6/4/2022,Failed,,,,,,
20971,32306,175000,9/5/2022 0:00,11/17/2022 0:00,1500,59.5,623.67,14519,11/17/2022,Full,,,,,,
18760,32939,85000,5/25/2022 0:00,7/31/2022 0:00,701,65,150,12664,7/31/2022,Full,,,,,,
15767,25401,180000,4/21/2022 0:00,7/6/2022 0:00,1400,95,143.18,11379,7/3/2022,,,,,,,
15767,25401,180000,4/21/2022 0:00,7/6/2022 0:00,1400,92,321.21,11582,7/6/2022,,,,,,,
15767,25401,180000,4/21/2022 0:00,7/6/2022 0:00,1400,92,51.04,11583,7/6/2022,Failed,,,,,,
18142,34731,200000,1/25/2023 0:00,4/5/2023 0:00,4999.9,13.8,2071,17264,4/5/2023,Full,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,101.7,297,14212,10/31/2022,Partial,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,75,504,14395,11/10/2022,Partial,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,75,20,14396,11/10/2022,Partial,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,52,470,14658,11/24/2022,Partial,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,50,15,14722,11/26/2022,Partial,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,32,651,15093,12/15/2022,Full,,,,,,
18653,32180,125000,8/29/2022 0:00,12/15/2022 0:00,1001,100,300,16007,1/26/2023,,,,,,,
18912,34708,300000,9/27/2022 0:00,1/17/2023 0:00,4999.9,20.7,3526,15836,1/17/2023,Full,,,,,,
19518,32214,150000,7/28/2022 0:00,9/30/2022 0:00,1000,130,430,14006,9/30/2022,Full,,,,,,
18616,6,96000,8/25/2022 0:00,10/15/2022 0:00,1497.78,106,163.85,13769,10/15/2022,Full,,,,,,
18616,6,96000,8/25/2022 0:00,10/15/2022 0:00,1497.78,150,66.95,13770,10/15/2022,Full,,,,,,
18616,6,96000,8/25/2022 0:00,10/15/2022 0:00,1497.78,130,5,13771,10/15/2022,Full,,,,,,
18616,6,96000,8/25/2022 0:00,10/15/2022 0:00,1497.78,130,0.2,13772,10/15/2022,Full,,,,,,
20841,34733,150000,1/30/2023 0:00,6/22/2023 0:00,5048.1,33.3,4222,18861,6/22/2023,Full,,,,,,
16164,31443,161356,5/15/2022 0:00,7/22/2022 0:00,1000,116.6,278.6,12098,7/22/2022,Full,,,,,,
16164,31443,161356,5/15/2022 0:00,7/22/2022 0:00,1000,116.6,35.91,12099,7/22/2022,Full,,,,,,
16164,31443,161356,5/15/2022 0:00,7/22/2022 0:00,1000,116.6,4,12100,7/22/2022,Full,,,,,,
19555,32338,110000,5/27/2022 0:00,9/3/2022 0:00,860,104,119,12185,7/28/2022,Partial,,,,,,
19555,32338,110000,5/27/2022 0:00,9/3/2022 0:00,860,69,113,12363,8/10/2022,Partial,,,,,,
19555,32338,110000,5/27/2022 0:00,9/3/2022 0:00,860,49,69.6,12817,8/23/2022,Partial,,,,,,
19555,32338,110000,5/27/2022 0:00,9/3/2022 0:00,860,42,662,12980,9/3/2022,Full,,,,,,
20976,31876,182172,5/12/2022 0:00,7/16/2022 0:00,2319,188.19,190.67,11941,7/16/2022,Full,,,,,,
20976,31876,182172,5/12/2022 0:00,7/16/2022 0:00,2319,188.19,18.69,11942,7/16/2022,Full,,,,,,
19069,32196,145000,10/23/2022 0:00,12/21/2022 0:00,900,105,51.08,15290,12/21/2022,Full,,,,,,
20600,12552,264000,5/15/2022 0:00,8/3/2022 0:00,2800,77.93,583.05,12528,7/20/2022,Partial,,,,,,
20600,12552,264000,5/15/2022 0:00,8/3/2022 0:00,2800,62.36,3875.07,12529,8/3/2022,Full,,,,,,
15213,25578,219500,6/2/2022 0:00,8/23/2022 0:00,1700,45.8,3455.5,12814,8/23/2022,Full,,,,,,
15213,25578,219500,6/2/2022 0:00,8/23/2022 0:00,1700,45.8,71,12815,8/23/2022,Full,,,,,,
17740,32401,100000,5/22/2020 0:00,8/1/2020 0:00,749.7,63.3,523,13556,8/1/2020,Full,,,,,,
19653,18392,360000,11/2/2021 0:00,12/22/2021 0:00,2000,103.06,2002.48,8941,12/22/2021,Full,,,,,,
19653,18392,360000,11/2/2021 0:00,12/22/2021 0:00,2000,128,65.4,8942,12/22/2021,Full,,,,,,
19653,18392,360000,11/2/2021 0:00,12/22/2021 0:00,2000,103.06,2067.88,9397,12/22/2021,Full,,,,,,
19048,34718,300000,10/11/2022 0:00,2/5/2023 0:00,4999.9,22.4,5511,16235,2/5/2023,Full,,,,,,
17125,12540,387000,5/8/2022 0:00,8/12/2022 0:00,4100,99.35,596.66,12473,7/19/2022,Partial,,,,,,
17125,12540,387000,5/8/2022 0:00,8/12/2022 0:00,4100,75.51,709.63,12474,8/1/2022,Partial,,,,,,
17125,12540,387000,5/8/2022 0:00,8/12/2022 0:00,4100,64.07,3491.65,12475,8/12/2022,Full,,,,,,
14693,38700,60000,2/17/2023 0:00,4/25/2023 0:00,60,160,100,17184,4/7/2023,Partial,,,,,,
14693,38700,60000,2/17/2023 0:00,4/25/2023 0:00,60,143,100,17398,4/16/2023,Partial,,,,,,
14693,38700,60000,2/17/2023 0:00,4/25/2023 0:00,60,108,100,17498,4/24/2023,Partial,,,,,,
14693,38700,60000,2/17/2023 0:00,4/25/2023 0:00,60,108,50,17511,4/25/2023,Full,,,,,,
18740,31447,169702,5/15/2022 0:00,7/23/2022 0:00,1000,167.6,98.66,12104,7/23/2022,Full,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,71,292,9350,1/22/2022,Partial,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,55,207.3,9507,2/5/2022,Partial,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,95,18,9508,2/5/2022,Partial,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,38,265.5,9598,2/17/2022,Full,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,65.5,29.94,9599,2/17/2022,Full,,,,,,
20401,28946,184128,11/18/2021 0:00,2/17/2022 0:00,1200,116,30.9,9796,1/22/2022,Partial,,,,,,
20978,34726,300000,7/28/2022 0:00,11/21/2022 0:00,4999.9,21.8,5573,14935,11/21/2022,Full,,,,,,
17831,12273,75900,4/11/2022 0:00,6/25/2022 0:00,1000,105,5,11226,6/25/2022,Full,,,,,,
17831,12273,75900,4/11/2022 0:00,6/25/2022 0:00,1000,66.9,237.45,11228,6/25/2022,Full,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,96,665.6,17944,5/17/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,170,5.05,17995,5/17/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,96,0.39,18014,5/17/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,96,0.11,18090,5/17/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,77,659.66,18201,5/27/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,160,7.21,18202,5/27/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,62,296.1,18590,6/13/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,140,2.03,18591,6/13/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,62,1.52,18592,6/13/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,53,401.69,18821,6/21/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,53,19.5,18822,6/21/2023,Partial,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,52,1765.96,19013,6/30/2023,Full,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,72,298.51,19014,6/30/2023,Full,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,52,263.17,19015,6/30/2023,Full,,,,,,
18734,38258,325000,3/13/2023 0:00,6/30/2023 0:00,2500,52,123.6,19096,6/30/2023,Full,,,,,,
20956,36139,110000,4/9/2023 0:00,7/7/2023 0:00,675,50,425,19497,7/7/2023,Full,,,,,,
17634,32257,200000,3/16/2022 0:00,7/17/2022 0:00,1000,115,596,10745,5/21/2022,Partial,,,,,,
17634,32257,200000,3/16/2022 0:00,7/17/2022 0:00,1000,80,11.5,10866,5/30/2022,Partial,,,,,,
17634,32257,200000,3/16/2022 0:00,7/17/2022 0:00,1000,47,673.8,11150,6/21/2022,Partial,,,,,,
17634,32257,200000,3/16/2022 0:00,7/17/2022 0:00,1000,29,726.8,12052,7/17/2022,Full,,,,,,
18744,12548,207000,5/8/2022 0:00,7/30/2022 0:00,2200,64.61,392.52,12494,7/19/2022,Partial,,,,,,
18744,12548,207000,5/8/2022 0:00,7/30/2022 0:00,2200,59.46,2822.48,12495,7/30/2022,Full,,,,,,
17225,31457,187340,5/12/2022 0:00,7/23/2022 0:00,1000,91.91,158.26,12078,7/23/2022,Full,,,,,,
17225,31457,187340,5/12/2022 0:00,7/23/2022 0:00,1000,91.91,3,12079,7/23/2022,Full,,,,,,
14972,31477,66176,6/2/2022 0:00,8/12/2022 0:00,1000,70.92,55.32,12245,7/29/2022,Partial,,,,,,
14972,31477,66176,6/2/2022 0:00,8/12/2022 0:00,1000,54.17,419.72,12451,8/12/2022,Full,,,,,,
14972,31477,66176,6/2/2022 0:00,8/12/2022 0:00,1000,54.17,13.7,12452,8/12/2022,Full,,,,,,
14972,31477,66176,6/2/2022 0:00,8/12/2022 0:00,1000,54.17,4,12453,8/12/2022,Full,,,,,,
22445,35562,270000,11/14/2022 0:00,2/12/2023 0:00,1800,79.53,615.88,16075,1/30/2023,Partial,,,,,,
22445,35562,270000,11/14/2022 0:00,2/12/2023 0:00,1800,140,51.04,16076,1/30/2023,Partial,,,,,,
22445,35562,270000,11/14/2022 0:00,2/12/2023 0:00,1800,71.07,1413.94,16344,2/12/2023,Full,,,,,,
22445,35562,270000,11/14/2022 0:00,2/12/2023 0:00,1800,130,263.8,16345,2/12/2023,Full,,,,,,
22445,35562,270000,11/14/2022 0:00,2/12/2023 0:00,1800,96,80.39,16347,2/12/2023,Full,,,,,,
20662,7387,375000,9/30/2022 0:00,1/23/2023 0:00,3080,152.7,343.5,15608,12/14/2022,Partial,,,,,,
20662,7387,375000,9/30/2022 0:00,1/23/2023 0:00,3080,109.7,370.4,15743,1/3/2023,Partial,,,,,,
20662,7387,375000,9/30/2022 0:00,1/23/2023 0:00,3080,83.5,2912.56,16136,1/23/2023,Full,,,,,,
20662,7387,375000,9/30/2022 0:00,1/23/2023 0:00,3080,60,100,16511,2/24/2023,,,,,,,
16272,31462,333200,11/18/2022 0:00,2/3/2023 0:00,2207.84,117.94,398.87,15896,1/23/2023,Partial,,,,,,
16272,31462,333200,11/18/2022 0:00,2/3/2023 0:00,2207.84,117.94,34.75,15897,1/23/2023,Partial,,,,,,
16272,31462,333200,11/18/2022 0:00,2/3/2023 0:00,2207.84,109.18,2227.02,16217,2/3/2023,Full,,,,,,
16272,31462,333200,11/18/2022 0:00,2/3/2023 0:00,2207.84,109.18,223.26,16218,2/3/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,88,475.25,16356,2/14/2023,Partial,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,120,44.5,16359,2/14/2023,Partial,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,43,792.8,16768,3/15/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,43,8,16769,3/15/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,62,75.56,16770,3/15/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,62,14.3,16771,3/15/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,43,16,16789,3/15/2023,Full,,,,,,
9096,3,192000,12/15/2022 0:00,3/15/2023 0:00,1680,50,1.96,16799,3/11/2023,Partial,,,,,,
21350,34710,250000,8/12/2022 0:00,12/24/2022 0:00,4999.9,28.3,6225,15454,12/28/2022,Full,,,,,,
16154,34725,200000,11/10/2022 0:00,2/21/2023 0:00,4999.9,35.4,5170,16515,2/21/2023,Full,,,,,,
10711,23703,115600,7/24/2021 0:00,10/4/2021 0:00,1100,64,252,7220,10/4/2021,Full,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,94.08,230.34,12243,7/29/2022,Partial,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,94.08,6.91,12244,7/29/2022,Partial,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,58.25,1052.73,12447,8/12/2022,Full,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,58.25,22.91,12448,8/12/2022,Full,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,58.25,4.95,12449,8/12/2022,Full,,,,,,
19298,31476,195670,6/3/2022 0:00,8/12/2022 0:00,1000,58.25,25.73,12450,8/12/2022,Full,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,115,1,5471,6/11/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,115,297.17,5472,6/11/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,74.26,517.84,5982,6/27/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,74.26,0.66,5983,6/27/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,60.19,596.13,6046,7/9/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,60.19,4.69,6047,7/9/2021,Partial,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,46.746,2448.7,6427,7/30/2021,Full,,,,,,
14289,21966,312500,4/7/2021 0:00,7/30/2021 0:00,2500,46.746,95.15,6428,7/30/2021,Full,,,,,,
18326,12547,246000,5/8/2022 0:00,8/13/2022 0:00,2500,80.26,335.58,12491,7/19/2022,Partial,,,,,,
18326,12547,246000,5/8/2022 0:00,8/13/2022 0:00,2500,66.83,396.08,12492,8/1/2022,Partial,,,,,,
18326,12547,246000,5/8/2022 0:00,8/13/2022 0:00,2500,55.96,2061.86,12493,8/13/2022,Full,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,87,270.53,15019,12/10/2022,Partial,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,71,270.71,15323,12/20/2022,Partial,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,71,9.34,15324,12/20/2022,Partial,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,87,270.53,15998,12/11/2022,Partial,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,87,7,15999,12/11/2022,Partial,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,33,2528.42,16084,1/30/2023,Full,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,51,81.24,16085,1/30/2023,Full,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,33,63.57,16086,1/30/2023,Full,,,,,,
20438,33527,139773,10/10/2022 0:00,1/30/2023 0:00,644,33,15,16087,1/30/2023,Full,,,,,,
17747,33358,210000,4/11/2022 0:00,6/18/2022 0:00,1024,113,1500,12598,6/18/2022,Failed,,,,,,
15221,33297,150000,6/12/2022 0:00,8/7/2022 0:00,672,155,150,12179,7/29/2022,Partial,,,,,,
15221,33297,150000,6/12/2022 0:00,8/7/2022 0:00,672,150,600,12428,8/7/2022,Full,,,,,,
18831,36526,280000,3/8/2023 0:00,6/7/2023 0:00,2809,96.2,564,18453,6/7/2023,Full,,,,,,
19064,38790,40000,2/26/2023 0:00,4/25/2023 0:00,706.86,150,300,17591,4/25/2023,Full,,,,,,
15505,34724,300000,7/27/2022 0:00,12/10/2022 0:00,4999.9,21.2,3454,15049,12/10/2022,Full,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,87,735.01,17948,5/17/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,160,0.08,17999,5/17/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,87,0.39,18018,5/17/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,87,0.11,18086,5/17/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,70,690.54,18209,5/27/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,150,1.05,18210,5/27/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,54,373.03,18827,6/21/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,54,11.48,18828,6/21/2023,Partial,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,46,1702.91,19189,7/2/2023,Full,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,75,57.96,19190,7/2/2023,Full,,,,,,
18833,38262,325000,3/14/2023 0:00,7/2/2023 0:00,2500,46,223.13,19191,7/2/2023,Full,,,,,,
18614,39889,220000,4/21/2023 0:00,6/28/2023 0:00,1000,82,1800,19578,6/28/2023,Full,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,125,1,5467,6/11/2021,Partial,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,125,287.7,5468,6/11/2021,Partial,,,,,,
